recipe_id,recipe_title,style,style_group,year,malt_name,malt_name_normalized,amount_lb,color_L,malt_type,pct_of_grist
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,Pilsner malt,Pilsner,3.5,,base,35.0
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,wheat malt,wheat,6.0,,wheat,60.0
965,Wheat Heavy,AMERICAN WHEAT,WHEAT_BEER,2013.0,light Munich malt,light Munich,0.5,,base,5.0
966,Rauch Katze,ALTBIER,OTHER,2013.0,Pilsner malt,Pilsner,8.0,,base,68.08510638297872
966,Rauch Katze,ALTBIER,OTHER,2013.0,light Munich malt,light Munich,2.0,,base,17.02127659574468
966,Rauch Katze,ALTBIER,OTHER,2013.0,aromatic malt,aromatic,1.0,,specialty,8.51063829787234
966,Rauch Katze,ALTBIER,OTHER,2013.0,Caramunich\u00ae malt,Caramunich\u00ae,0.5,,base,4.25531914893617
966,Rauch Katze,ALTBIER,OTHER,2013.0,Carafa\u00ae malt,Carafa\u00ae,0.25,,crystal,2.127659574468085
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,Maris Otter malt,Maris Otter,6.75,,base,83.74689826302729
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,15\u00b0 L crystal malt,15\u00b0 L crystal,0.56,254.0,crystal,6.9478908188585615
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,Fawcett 85\u00b0 L dark crystal malt,Fawcett 85\u00b0 L dark crystal,0.44,199.0,crystal,5.459057071960297
967,Ol’ Bitter Bastard,ENGLISH PALE ALE,IPA,2013.0,Dinegmans biscuit malt,Dinegmans biscuit,0.31,,specialty,3.846153846153846
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,Maris Otter pale malt,Maris Otter pale,13.5,,base,75.46115148127447
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,crystal malt,crystal,1.38,40.0,crystal,7.713806595863612
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,honey malt,honey,0.69,,adjunct,3.856903297931806
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,Munich malt,Munich,0.69,10.0,base,3.856903297931806
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,crystal malt,crystal,0.38,120.0,crystal,2.124091671324763
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,pale chocolate malt,pale chocolate,0.25,,base,1.3974287311347124
968,Russell’s Scottish 80,AMBER ALE,AMBER_ALE,2013.0,rice hulls,rice hulls,1.0,,adjunct,5.58971492453885
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,pale two-row malt,pale two-row,10.0,,base,81.63265306122449
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,crystal,crystal,0.75,20.0,crystal,6.122448979591836
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,crystal malt malt,crystal malt,0.5,80.0,crystal,4.081632653061225
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,CaraVienne\u00ae malt,CaraVienne\u00ae,0.5,,crystal,4.081632653061225
969,Regal Pale Ale,AMERICAN PALE ALE,IPA,2013.0,wheat malt,wheat,0.5,,wheat,4.081632653061225
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,Simpsons Maris Otter pale malt,Simpsons Maris Otter pale,3.5,,base,66.66666666666666
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,Crisp brown malt,Crisp brown,0.75,,specialty,14.285714285714285
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,Fawcett pale chocolate malt,Fawcett pale chocolate,0.25,,base,4.761904761904762
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,Simpsons Golden Naked Oats,Simpsons Golden Naked Oats,0.25,,adjunct,4.761904761904762
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,Simpsons Medium Crystal,Simpsons Medium Crystal,0.25,,crystal,4.761904761904762
970,Country Mild,BROWN ALE,BROWN_ALE,2013.0,flaked barley,flaked barley,0.25,,adjunct,4.761904761904762
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,Maris Otter malt,Maris Otter,22.0,,base,78.57142857142857
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,light German Munich malt,light German Munich,4.0,,base,14.285714285714285
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,dark British crystal malt,dark British crystal,1.0,,crystal,3.571428571428571
971,Scooter’s Lager,BALTIC PORTER,PORTER,2013.0,British roasted barley,British roasted barley,1.0,,roast,3.571428571428571
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,two-row pale malt,two-row pale,18.0,,base,81.81818181818183
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,chocolate malt,chocolate,2.0,,roast,9.090909090909092
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,120\u00b0 L crystal malt,120\u00b0 L crystal,1.0,,crystal,4.545454545454546
972,Split Open and Melt,IMPERIAL STOUT,STOUT,2013.0,CaraMunich\u00ae malt,CaraMunich\u00ae,1.0,,base,4.545454545454546
973,Pike Ale,AMERICAN IPA,IPA,2013.0,pale two-row malt,pale two-row,26.0,,base,83.87096774193549
973,Pike Ale,AMERICAN IPA,IPA,2013.0,crystal malt,crystal,1.0,,crystal,3.225806451612903
973,Pike Ale,AMERICAN IPA,IPA,2013.0,dextrose,dextrose,2.0,,adjunct,6.451612903225806
973,Pike Ale,AMERICAN IPA,IPA,2013.0,dextrin malt,dextrin,2.0,,specialty,6.451612903225806
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,German Pilsner malt,German Pilsner,3.65,,base,39.45945945945945
974,El Hefe (2013),HEFEWEIZEN,WHEAT_BEER,2013.0,German wheat malt,German wheat,5.6,,wheat,60.54054054054053
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Franco-Belges Pilsner malt,Franco-Belges Pilsner,10.0,,base,90.9090909090909
975,Soma,BELGIAN ALE,BELGIAN,2013.0,Vienna malt,Vienna,1.0,,base,9.090909090909092
976,Jam Out… Peach Lambic,FRUIT BEER,OTHER,2013.0,Pilsner malt,Pilsner,7.0,,base,28.000000000000004
976,Jam Out… Peach Lambic,FRUIT BEER,OTHER,2013.0,acidulated malt,acidulated,1.0,,specialty,4.0
976,Jam Out… Peach Lambic,FRUIT BEER,OTHER,2013.0,flaked maize,flaked maize,1.0,,adjunct,4.0
976,Jam Out… Peach Lambic,FRUIT BEER,OTHER,2013.0,spelt,spelt,1.0,,specialty,4.0
976,Jam Out… Peach Lambic,FRUIT BEER,OTHER,2013.0,peaches,peaches,15.0,,specialty,60.0
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,Dingemans Pils malt,Dingemans Pils,11.75,,specialty,97.83513738551206
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,Dingemans biscuit malt (Mout Roost 50),Dingemans biscuit malt (Mout Roost 50),0.13,,specialty,1.0824313072439633
977,Tripel,BELGIAN ALE,BELGIAN,2013.0,aromatic malt (Amber 50),aromatic malt (Amber 50),0.13,,specialty,1.0824313072439633
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,American two-row pale malt,American two-row pale,13.0,,base,57.77777777777777
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Maris Otter pale malt,Maris Otter pale,7.0,,base,31.11111111111111
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Crystal malt 60\u00b0 L,Crystal malt 60\u00b0 L,0.25,60.0,crystal,1.1111111111111112
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Caravienne\u00ae malt,Caravienne\u00ae,0.5,,crystal,2.2222222222222223
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Light Caramunich\u00ae malt,Light Caramunich\u00ae,0.25,,base,1.1111111111111112
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Crystal malt 120\u00b0 L,Crystal malt 120\u00b0 L,0.25,120.0,crystal,1.1111111111111112
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,Crystal malt 40\u00b0 L,Crystal malt 40\u00b0 L,0.25,40.0,crystal,1.1111111111111112
978,2010 Barleywine,BARLEYWINE,STRONG_ALE,2013.0,cane sugar,cane sugar,1.0,,adjunct,4.444444444444445
979,Fruity McFruitFruit,FRUIT BEER,OTHER,2013.0,Pilsner malt,Pilsner,34.0,,base,91.8918918918919
979,Fruity McFruitFruit,FRUIT BEER,OTHER,2013.0,Munich malt,Munich,2.0,,base,5.405405405405405
979,Fruity McFruitFruit,FRUIT BEER,OTHER,2013.0,melanoidin malt,melanoidin,1.0,,specialty,2.7027027027027026
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,British pale malt,British pale,30.0,,base,81.08108108108108
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,Special Roast malt,Special Roast,2.25,,roast,6.081081081081082
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,pale chocolate malt,pale chocolate,1.75,,base,4.72972972972973
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,"crystal malt, 50\u00b0 L","crystal malt, 50\u00b0 L",1.5,,crystal,4.054054054054054
980,Scott’s Nutty Brown Ale,BROWN ALE,BROWN_ALE,2013.0,Victory malt,Victory,1.5,,specialty,4.054054054054054
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,Pilsner malt,Pilsner,4.0,,base,61.53846153846154
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,rauchmalt,rauch,2.0,,specialty,30.76923076923077
981,Slightly Smoked Helles,HELLES,OTHER,2013.0,dark Munich malt,dark Munich,0.5,,base,7.6923076923076925
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,Weizenrauchmalz (smoked wheat malt),Weizenrauchmalz (smoked wheat malt),15.0,,wheat,96.77138565869421
982,Sto-Lat!,HISTORICAL BEER,OTHER,2013.0,sauer (acid) malt,sauer (acid),0.5004497433817175,,specialty,3.2286143413057826
983,OB Mead,STANDARD MEAD,OTHER,2013.0,California orange blossom honey,California orange blossom honey,18.0,,adjunct,100.0
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,Malted Wheat,Malted Wheat,6.0,,wheat,63.1578947368421
988,Cranberry “Lambic”,FRUIT BEER,OTHER,1995.0,Pilsener Malt,Pilsener,3.5,,specialty,36.84210526315789
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,Maris Otter malt,Maris Otter,6.0,,base,74.4186046511628
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,Golden Promise malt,Golden Promise,0.5,,base,6.2015503875969
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,English crystal malt 65\u00b0 L,English crystal malt 65\u00b0 L,0.5625,65.0,crystal,6.976744186046512
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,English dark crystal malt 121\u00b0 L,English dark crystal malt 121\u00b0 L,0.4375,121.0,crystal,5.426356589147287
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,dextrin malt,dextrin,0.25,,specialty,3.10077519379845
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,pale chocolate malt 200\u00b0 L,pale chocolate malt 200\u00b0 L,0.25,200.0,base,3.10077519379845
989,Pointon Proper,BROWN ALE,BROWN_ALE,2012.0,English black patent malt 550\u00b0 L,English black patent malt 550\u00b0 L,0.0625,550.0,roast,0.7751937984496124
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,German Pils malt,German Pils,8.5,,specialty,44.01294498381877
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,American pale malt,American pale,2.0,,base,10.355987055016183
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,dextrose (corn sugar),dextrose (corn sugar),0.8125,,adjunct,4.207119741100324
990,More Fun Blonde Ale,BLONDE ALE,BLONDE_PALE,2013.0,pale malt extract syrup,pale malt extract syrup,8.0,,base,41.42394822006473
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,German pale malt,German pale,4.0,,base,36.36363636363637
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,wheat malt,wheat,4.0,,wheat,36.36363636363637
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,flaked wheat,flaked wheat,1.0,,wheat,9.090909090909092
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,20\u00b0 L Munich malt,20\u00b0 L Munich,0.75,,base,6.8181818181818175
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,CaraPils malt,CaraPils,0.5,,crystal,4.545454545454546
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,chocolate malt,chocolate,0.5,,roast,4.545454545454546
991,Wheat ‘n’ Berry Ale,FRUIT BEER,OTHER,1995.0,German dark caramel malt,German dark caramel,0.25,,crystal,2.272727272727273
992,Jaggery Pale Ale,AMERICAN PALE ALE,IPA,,English Pale Ale Malt,English Pale Ale,8.5,,base,85.0
992,Jaggery Pale Ale,AMERICAN PALE ALE,IPA,,Malted Wheat,Malted Wheat,1.5,,wheat,15.0
993,Deck-Head Stout,IRISH STOUT,STOUT,,British two-row pale malt,British two-row pale,8.0,,base,68.08510638297872
993,Deck-Head Stout,IRISH STOUT,STOUT,,flaked barley,flaked barley,1.5,,adjunct,12.76595744680851
993,Deck-Head Stout,IRISH STOUT,STOUT,,roasted barley,roasted barley,1.0,,roast,8.51063829787234
993,Deck-Head Stout,IRISH STOUT,STOUT,,CaraPils malt,CaraPils,0.75,,crystal,6.382978723404255
993,Deck-Head Stout,IRISH STOUT,STOUT,,crystal malt 40\u00b0L,crystal malt 40\u00b0L,0.5,,crystal,4.25531914893617
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,two-row malt,two-row,10.0,,specialty,76.92307692307693
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,Munich malt,Munich,1.25,,base,9.615384615384617
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,45\u00b0L crystal malt,45\u00b0L crystal,0.3125,45.0,crystal,2.403846153846154
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,150\u00b0L crystal malt,150\u00b0L crystal,0.3125,150.0,crystal,2.403846153846154
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,roast barley,roast barley,0.25,,roast,1.9230769230769231
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,chocolate malt,chocolate,0.25,,roast,1.9230769230769231
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,black malt,black,0.25,,roast,1.9230769230769231
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,Simpsons brown (coffee) malt,Simpsons brown (coffee),0.25,,specialty,1.9230769230769231
995,Addicted Coffee Stout,COFFEE BEER,OTHER,2012.0,coarse ground coffee,coarse ground coffee,0.125,,specialty,0.9615384615384616
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,French 6-Row Gatinais F or Belgium Pilsener malt,French 6-Row Gatinais F or Belgium Pilsener,9.0,,specialty,57.14285714285714
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,French Aromatic Vienne or Vienna Malt,French Aromatic Vienne or Vienna,0.5,3.5,base,3.1746031746031744
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,French Caramel malt (20 Lovibond) or Crystal malt (20 Lovibond),French Caramel malt (20 Lovibond) or Crystal malt (20 Lovibond),0.25,20.0,crystal,1.5873015873015872
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,French caramel malt (30 Lovibond) or Crystal malt (30 Lovibond),French caramel malt (30 Lovibond) or Crystal malt (30 Lovibond),0.25,30.0,crystal,1.5873015873015872
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,flaked corn,flaked corn,4.75,,adjunct,30.158730158730158
996,Brasserie Grain d’Orge,BELGIAN ALE,BELGIAN,,sucrose,sucrose,1.0,,specialty,6.349206349206349
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,Maris Otter malt,Maris Otter,4.0,,base,32.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,Vienna malt,Vienna,4.0,,base,32.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,Honey malt,Honey,1.0,,adjunct,8.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,CaraVienne malt,CaraVienne,1.0,,crystal,8.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,U.K. Crystal 80\u00b0 L malt,U.K. Crystal 80\u00b0 L,1.0,,crystal,8.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,U.K. Chocolate malt,U.K. Chocolate,0.25,,roast,2.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,"Quaker Oats, toasted 20 minutes at 250\u00b0F (121\u00b0C), cooled","Quaker Oats, toasted 20 minutes at 250\u00b0F (121\u00b0C), cooled",0.75,,adjunct,6.0
997,Chai Tea Brown Ale,BROWN ALE,BROWN_ALE,,Lactose,Lactose,0.5,,specialty,4.0
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Belgian Pilsner malt,Belgian Pilsner,11.5,,base,74.67532467532467
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Crystal 120L,Crystal 120L,0.6,,crystal,3.896103896103896
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Munich malt,Munich,1.0,,base,6.493506493506493
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Vienna malt,Vienna,0.4,,base,2.5974025974025974
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Wheat malt,Wheat,0.4,,wheat,2.5974025974025974
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Carafa malt,Carafa,0.25,,crystal,1.6233766233766231
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Turbinado sugar,Turbinado sugar,0.5,,adjunct,3.2467532467532463
998,Saison d’Hiver,BELGIAN ALE,BELGIAN,2008.0,Dark Candi sugar,Dark Candi sugar,0.75,,adjunct,4.870129870129871
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,North American two-row,North American two-row,7.75,,base,76.73267326732673
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,Chocolate malt,Chocolate,1.0,,roast,9.900990099009901
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,Black malt,Black,0.5,,roast,4.9504950495049505
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,60L Crystal malt,60L Crystal,0.6,,crystal,5.9405940594059405
999,Raspberry Basil Porter Aged on Palo Santo Wood,Baltic Porter,PORTER,2008.0,Wheat malt,Wheat,0.25,,wheat,2.4752475247524752
1000,Mein Nelson Sauvin,BOCK,LAGER,,Hermann,Hermann,4.8,6.0,specialty,60.0
1000,Mein Nelson Sauvin,BOCK,LAGER,,Marthe,Marthe,1.6,6.0,specialty,20.0
1000,Mein Nelson Sauvin,BOCK,LAGER,,Urmalz Munich-style,Urmalz Munich-style,1.6,25.0,base,20.0
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,British pale ale malt,British pale ale,8.0,,base,76.19047619047619
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,crystal 60L,crystal 60L,1.0,,crystal,9.523809523809524
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,crystal 90L,crystal 90L,1.0,,crystal,9.523809523809524
1001,Big Basin Amber Ale,AMBER ALE,AMBER_ALE,,flaked wheat,flaked wheat,0.5,,wheat,4.761904761904762
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,Pilsener malt,Pilsener,4.0,,specialty,40.0
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,wheat malt,wheat,4.0,,wheat,40.0
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,Munich malt,Munich,1.0,,base,10.0
1002,Crabapple Lambicky Ale,FRUITED SOUR,SOUR,,rice hulls,rice hulls,1.0,,adjunct,10.0
1003,Trick or Treat Bock,BOCK,LAGER,,Wheat LME,Wheat LME,11.0,,wheat,80.0
1003,Trick or Treat Bock,BOCK,LAGER,,Munich LME,Munich LME,1.5,,base,10.909090909090908
1003,Trick or Treat Bock,BOCK,LAGER,,Special B,Special B,0.5,120.0,specialty,3.6363636363636362
1003,Trick or Treat Bock,BOCK,LAGER,,Crystal,Crystal,0.5,40.0,crystal,3.6363636363636362
1003,Trick or Treat Bock,BOCK,LAGER,,Pale Chocolate,Pale Chocolate,0.25,200.0,base,1.8181818181818181
1004,Punkin Head,PUMPKIN BEER,OTHER,,"Vienna Malt, U.S.","Vienna Malt, U.S.",16.0,4.0,base,48.484848484848484
1004,Punkin Head,PUMPKIN BEER,OTHER,,"Rye Malt, U.S.","Rye Malt, U.S.",4.0,4.0,specialty,12.121212121212121
1004,Punkin Head,PUMPKIN BEER,OTHER,,Dark Crystal (155-165 \u00b0L),Dark Crystal (155-165 \u00b0L),1.0,,crystal,3.0303030303030303
1004,Punkin Head,PUMPKIN BEER,OTHER,,"Crystal 75L, UK","Crystal 75L, UK",1.0,75.0,crystal,3.0303030303030303
1004,Punkin Head,PUMPKIN BEER,OTHER,,Rice Hulls,Rice Hulls,2.0,,adjunct,6.0606060606060606
1004,Punkin Head,PUMPKIN BEER,OTHER,,pie pumpkin,pie pumpkin,9.0,,specialty,27.27272727272727
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,German Pilsner malt,German Pilsner,8.0,,base,73.04893708089598
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,German Pilsner malt,German Pilsner,0.1328125,,base,1.2127264945070622
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,Munich Malt - 10 L,Munich Malt - 10 L,2.0,,base,18.262234270223995
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,Carafa II,Carafa II,0.55,,crystal,5.0221144243115985
1005,I See Your Schwartz Is As Big As Mine,DARK LAGER,LAGER,,Chocolate malt,Chocolate,0.26875,,roast,2.4539877300613493
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,Canada six-row lager malt,Canada six-row lager,18.67,,specialty,39.98978232145669
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,Canada six-row lager malt,Canada six-row lager,18.6731314,,specialty,39.99648955254192
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,flaked corn,flaked corn,4.67,,adjunct,10.002800398564686
1006,Before Capone,AMERICAN PILSNER,LAGER,2011.0,flaked corn,flaked corn,4.6737944,,adjunct,10.010927727436702
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,Pale two-row Pils or ale malt,Pale two-row Pils or ale,3.25,,base,56.52173913043478
1007,Potato Vacation Beer,SPICE & HERB BEER,OTHER,2004.0,Munich malt,Munich,2.5,,base,43.47826086956522
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,DWC pale malt,DWC pale,10.0,,base,62.5
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,DWC Munich malt,DWC Munich,2.5,,base,15.625
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,flaked wheat,flaked wheat,1.0,,wheat,6.25
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,Special B malt,Special B,0.625,,specialty,3.90625
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,60\u00b0 L caramel malt,60\u00b0 L caramel,0.5,,crystal,3.125
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,30\u00b0 L caramel malt,30\u00b0 L caramel,0.375,,crystal,2.34375
1008,Ettonante,BELGIAN ALE,BELGIAN,2001.0,sucrose,sucrose,1.0,,specialty,6.25
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,U.K. pale malt,U.K. pale,17.0,,base,89.47368421052632
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Belgian caramel Vienna malt,Belgian caramel Vienna,0.5,,base,2.631578947368421
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,Belgian aromatic malt,Belgian aromatic,1.0,,specialty,5.263157894736842
1009,Big Ass Barleywine,BARLEYWINE,STRONG_ALE,2005.0,"Caramel Munich malt, 60\u00b0 L","Caramel Munich malt, 60\u00b0 L",0.5,,base,2.631578947368421
1010,Sitzung Helles,HELLES,OTHER,2012.0,German Pils malt,German Pils,14.25,,specialty,94.9367088607595
1010,Sitzung Helles,HELLES,OTHER,2012.0,Munich malt,Munich,0.44,,base,2.931379080612925
1010,Sitzung Helles,HELLES,OTHER,2012.0,biscuit malt,biscuit,0.16,,specialty,1.0659560293137909
1010,Sitzung Helles,HELLES,OTHER,2012.0,melanoidin malt,melanoidin,0.16,,specialty,1.0659560293137909
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,Pilsner malt,Pilsner,10.2,,base,95.32710280373831
1011,Barky Pilsner,GERMAN PILSNER,LAGER,2012.0,pale two-row malt,pale two-row,0.5,,base,4.672897196261683
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,Pilsner malt,Pilsner,17.0,,base,75.55555555555556
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,dextrin malt,dextrin,1.5,,specialty,6.666666666666667
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,caramel Vienna malt,caramel Vienna,1.5,,base,6.666666666666667
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,caramel Munich malt,caramel Munich,1.5,,base,6.666666666666667
1012,Pam’s Vienna,AMBER LAGER,LAGER,2012.0,white wheat malt,white wheat,1.0,,wheat,4.444444444444445
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,pale ale malt,pale ale,10.0,,base,66.66666666666666
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,Belgian Pils malt,Belgian Pils,2.0,,specialty,13.333333333333334
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,Special Roast,Special Roast,1.0,,roast,6.666666666666667
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,60\u00b0 L caramel malt,60\u00b0 L caramel,1.0,,crystal,6.666666666666667
1013,Endless Mountains Sour Summer Ale,BELGIAN ALE,BELGIAN,2012.0,melanoidin malt,melanoidin,0.5,,specialty,3.3333333333333335
