recipe_id,recipe_title,style,style_group,year,hop_name,hop_name_normalized,amount_oz,alpha_acid_pct,usage,time_min,hop_type,batch_size_gal,oz_per_gal,biotransformation
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,Magnum pellet hops,Magnum pellet,0.5,14.0,boil,60.0,bittering,5.0,0.1,
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,Czech Saaz pellet hops,Czech Saaz pellet,1.75,4.0,boil,15.0,flavor,5.0,0.35,
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,Czech Saaz pellet hops,Czech Saaz pellet,1.0,4.0,boil,5.0,flavor,5.0,0.2,
1030,Stop Looking for Malt Complexity in Pilsners,CZECH / BOHO PILS,LAGER,2011.0,Czech Saaz pellet hops,Czech Saaz pellet,1.75,4.0,boil,0.0,other,5.0,0.35,
1031,Vienna Lager,AMBER LAGER,LAGER,2011.0,Hallertau pellet hops,Hallertau pellet,2.5,4.1,boil,60.0,bittering,10.0,0.25,
1031,Vienna Lager,AMBER LAGER,LAGER,2011.0,Hallertau Hersbrucker pellet hops,Hallertau Hersbrucker pellet,1.0,4.1,boil,10.0,flavor,10.0,0.1,
1032,Black Saxon,DARK LAGER,LAGER,2011.0,Tettnang pellet hops,Tettnang pellet,1.5,4.5,FWH,0.0,fwh,7.5,0.2,
1032,Black Saxon,DARK LAGER,LAGER,2011.0,Tettnang pellet hops,Tettnang pellet,0.5,4.5,boil,10.0,flavor,7.5,0.06666666666666667,
1033,Tri-Paul-Bock,BOCK,LAGER,2011.0,Hallertau pellet hops,Hallertau pellet,2.0,3.0,boil,60.0,bittering,6.0,0.3333333333333333,
1033,Tri-Paul-Bock,BOCK,LAGER,2011.0,Hallertau pellet hops,Hallertau pellet,1.0,3.0,boil,30.0,flavor,6.0,0.16666666666666666,
1034,$12 Cream Ale,CREAM ALE,BLONDE_PALE,2011.0,Willamette pellet hops,Willamette pellet,0.75,4.7,boil,60.0,bittering,5.5,0.13636363636363635,
1034,$12 Cream Ale,CREAM ALE,BLONDE_PALE,2011.0,Willamette pellet hops,Willamette pellet,0.5,4.7,boil,30.0,flavor,5.5,0.09090909090909091,
1034,$12 Cream Ale,CREAM ALE,BLONDE_PALE,2011.0,Willamette pellet hops,Willamette pellet,0.25,4.7,boil,0.0,other,5.5,0.045454545454545456,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,Tettnanger pellet hops,Tettnanger pellet,1.0,,FWH,,fwh,5.5,0.18181818181818182,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,German Tradition pellet hops,German Tradition pellet,1.3,6.9,boil,60.0,bittering,5.5,0.23636363636363636,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,Tettnanger pellet hops,Tettnanger pellet,0.5,,boil,30.0,flavor,5.5,0.09090909090909091,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,Tettnanger pellet hops,Tettnanger pellet,0.5,,boil,20.0,flavor,5.5,0.09090909090909091,
1035,Daily Bread German Ale,ALTBIER,OTHER,2011.0,Mt. Hood pellet hops,Mt. Hood pellet,0.5,5.9,boil,0.0,other,5.5,0.09090909090909091,
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,Target hops,Target,1.0,8.6,boil,60.0,bittering,6.0,0.16666666666666666,
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,East Kent Golding hops,East Kent Golding,1.5,5.0,boil,1.0,flavor,6.0,0.25,
1036,ESB,ENGLISH PALE ALE,IPA,2011.0,East Kent Golding hops,East Kent Golding,1.0,4.8,dry hop,5.0,dry_hop,6.0,0.16666666666666666,
1037,Brown-Eyed Woman,AMBER ALE,AMBER_ALE,2011.0,East Kent Golding,East Kent Golding,0.75,5.0,boil,60.0,bittering,6.0,0.125,
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,Horizon,Horizon,1.2,13.0,boil,60.0,bittering,5.0,0.24,
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,Cascade,Cascade,1.09,6.0,boil,10.0,flavor,5.0,0.21800000000000003,
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,Centennial,Centennial,1.09,9.0,boil,10.0,flavor,5.0,0.21800000000000003,
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,Cascade whole hops,Cascade whole,1.09,6.0,dry hop,0.0,dry_hop,5.0,0.21800000000000003,
1038,Amber Waves of Grain,AMBER ALE,AMBER_ALE,2011.0,Centennial,Centennial,1.09,9.0,dry hop,0.0,dry_hop,5.0,0.21800000000000003,
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,Northern Brewer pellet hops,Northern Brewer pellet,1.0,,boil,60.0,bittering,5.0,0.2,
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,Willamette pellet hops,Willamette pellet,1.0,,boil,30.0,flavor,5.0,0.2,
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,Fuggle pellet hops,Fuggle pellet,1.0,,boil,15.0,flavor,5.0,0.2,
1039,Northern English Brown Ale,BROWN ALE,BROWN_ALE,2011.0,U.K. Golding pellet hops,U.K. Golding pellet,1.0,,boil,5.0,flavor,5.0,0.2,
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,Cluster,Cluster,2.0,7.0,boil,60.0,bittering,12.0,0.16666666666666666,
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,Cluster,Cluster,2.0,7.0,boil,30.0,flavor,12.0,0.16666666666666666,
1040,Dreaded Robust Porter,BALTIC PORTER,PORTER,2011.0,Cascade,Cascade,2.0,4.9,boil,5.0,flavor,12.0,0.16666666666666666,
1041,Badenov Russian Imperial Stout,IMPERIAL STOUT,STOUT,2011.0,Pacific Gem,Pacific Gem,2.3,15.0,boil,45.0,bittering,5.0,0.45999999999999996,
1041,Badenov Russian Imperial Stout,IMPERIAL STOUT,STOUT,2011.0,Magnum,Magnum,0.6,14.0,boil,45.0,bittering,5.0,0.12,
1041,Badenov Russian Imperial Stout,IMPERIAL STOUT,STOUT,2011.0,Centennial,Centennial,1.1,9.2,boil,45.0,bittering,5.0,0.22000000000000003,
1041,Badenov Russian Imperial Stout,IMPERIAL STOUT,STOUT,2011.0,Columbus,Columbus,1.5,14.0,boil,30.0,flavor,5.0,0.3,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Columbus,Columbus,1.25,14.4,boil,90.0,bittering,6.11,0.20458265139116202,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Citra,Citra,0.75,14.2,boil,45.0,bittering,6.11,0.1227495908346972,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Simcoe,Simcoe,0.75,12.2,boil,30.0,flavor,6.11,0.1227495908346972,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Amarillo,Amarillo,1.0,10.3,boil,0.0,other,6.11,0.1636661211129296,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Simcoe,Simcoe,1.0,12.2,boil,0.0,other,6.11,0.1636661211129296,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Columbus,Columbus,1.0,17.1,dry,,other,6.11,0.1636661211129296,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Cascade,Cascade,1.0,6.5,dry,,other,6.11,0.1636661211129296,
1042,Tsunami IPA,AMERICAN IPA,IPA,2011.0,Simcoe (pellet),Simcoe (pellet),1.0,12.2,dry,,other,6.11,0.1636661211129296,
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,Hallertauer pellet hops,Hallertauer pellet,0.6,4.8,boil,60.0,bittering,8.0,0.075,
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,Hallertauer pellet hops,Hallertauer pellet,1.0,3.8,boil,60.0,bittering,8.0,0.125,
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,Hallertauer pellet hops,Hallertauer pellet,1.0,4.3,boil,10.0,flavor,8.0,0.125,
1043,Roggen (2011),ROGGENBIER,OTHER,2011.0,Hallertauer pellet hops,Hallertauer pellet,1.0,4.3,boil,2.0,flavor,8.0,0.125,
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,Mt. Rainier whole hops,Mt. Rainier whole,1.0,6.8,boil,60.0,bittering,5.0,0.2,
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,Mt. Rainier whole hops,Mt. Rainier whole,0.5,6.8,boil,15.0,flavor,5.0,0.1,
1044,Shane’s Witbier,BELGIAN ALE,BELGIAN,2011.0,Mt. Rainier whole hops,Mt. Rainier whole,0.5,6.8,boil,5.0,flavor,5.0,0.1,
1045,You Snooze You Gueuze,GUEUZE,OTHER,2011.0,Saaz and Hallertau,Saaz and Hallertau,2.0106174712076053,,boil,60.0,bittering,7.5,0.26808232949434735,
1046,Chimayo Azul,BELGIAN ALE,BELGIAN,2011.0,Magnum pellets,Magnum pellets,1.75,12.0,boil,60.0,bittering,11.0,0.1590909090909091,
1046,Chimayo Azul,BELGIAN ALE,BELGIAN,2011.0,Styrian Golding pellets,Styrian Golding pellets,1.0,5.25,boil,15.0,flavor,11.0,0.09090909090909091,
1046,Chimayo Azul,BELGIAN ALE,BELGIAN,2011.0,Styrian Golding,Styrian Golding,1.0,5.25,boil,1.0,flavor,11.0,0.09090909090909091,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Chinook,Chinook,1.7,11.0,boil,60.0,bittering,7.0,0.24285714285714285,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Chinook,Chinook,1.4,11.0,boil,45.0,bittering,7.0,0.19999999999999998,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Centennial,Centennial,1.2,8.7,boil,30.0,flavor,7.0,0.17142857142857143,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Centennial,Centennial,0.8,8.7,boil,15.0,flavor,7.0,0.1142857142857143,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Cascade,Cascade,0.8,5.0,boil,15.0,flavor,7.0,0.1142857142857143,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Chinook,Chinook,1.2,11.0,dry,0.0,other,7.0,0.17142857142857143,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Centennial,Centennial,1.2,10.5,dry,0.0,other,7.0,0.17142857142857143,
1047,Neural Rust,Barleywine,STRONG_ALE,2011.0,Cascade,Cascade,1.2,5.0,dry,0.0,other,7.0,0.17142857142857143,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Northern Brewer Hopshot\u2122 extract,Northern Brewer Hopshot\u2122 extract,2.0,,boil,60.0,bittering,5.0,0.4,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Simcoe hops,Simcoe,3.0,,boil,0.0,other,5.0,0.6,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Columbus hops,Columbus,2.0,,boil,0.0,other,5.0,0.4,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Centennial hops,Centennial,1.5,,boil,0.0,other,5.0,0.3,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Amarillo hops,Amarillo,1.5,,boil,0.0,other,5.0,0.3,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Simcoe hops,Simcoe,3.0,,dry,-9999.0,other,5.0,0.6,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Columbus hops,Columbus,2.0,,dry,-9999.0,other,5.0,0.4,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Centennial hops,Centennial,1.5,,dry,-9999.0,other,5.0,0.3,
1048,Hop Fruity,AMERICAN PALE ALE,IPA,2011.0,Amarillo hops,Amarillo,1.5,,dry,-9999.0,other,5.0,0.3,
1049,Stef’s Olive Beer,SPICE & HERB BEER,OTHER,2011.0,Celia pellet hops,Celia pellet,0.5,2.8,boil,60.0,bittering,2.5,0.2,
1050,Smoke Screen,RAUCHBIER,OTHER,2011.0,Tettnang hops,Tettnang,2.0106174712076053,4.0,boil,60.0,bittering,5.0,0.40212349424152105,
1050,Smoke Screen,RAUCHBIER,OTHER,2011.0,Tettnang hops,Tettnang,0.29982892114499377,4.0,boil,5.0,flavor,5.0,0.05996578422899875,
1051,Urban UFO,BARLEYWINE,STRONG_ALE,2011.0,Magnum,Magnum,2.5,14.0,boil,90.0,bittering,10.0,0.25,
1051,Urban UFO,BARLEYWINE,STRONG_ALE,2011.0,EK Golding,EK Golding,2.0,5.0,boil,30.0,flavor,10.0,0.2,
1051,Urban UFO,BARLEYWINE,STRONG_ALE,2011.0,EK Golding,EK Golding,1.0,5.0,boil,15.0,flavor,10.0,0.1,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,Mt. Hood,Mt. Hood,0.75,5.0,boil,60.0,bittering,5.0,0.15,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,German Hallertauer,German Hallertauer,1.0,4.3,boil,20.0,flavor,5.0,0.2,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,French Strisselspalt hop pellets,French Strisselspalt,0.5,,steep,1.0,other,5.0,0.1,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,Mt. Hood hop pellets,Mt. Hood,0.5,,hop stand,1.0,aroma,5.0,0.1,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,Crystal hop pellets,Crystal,0.25,,dry hop,,dry_hop,5.0,0.05,
1057,Rogerfest Cherry Wood Lager,AMBER LAGER,LAGER,2009.0,French Strisselspalt hop pellets,French Strisselspalt,0.25,,dry hop,,dry_hop,5.0,0.05,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Cascade Pellets,Cascade Pellets,0.9876717402423324,5.5,first wort,0.0,other,11.0,0.08978834002203022,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Warrior Pellets,Warrior Pellets,1.4815076103634985,15.4,boil,90.0,bittering,11.0,0.13468251003304532,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Columbus Pellets,Columbus Pellets,0.4938358701211662,14.2,boil,60.0,bittering,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Centennial Pellets,Centennial Pellets,0.4938358701211662,9.2,boil,60.0,bittering,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Columbus Pellets,Columbus Pellets,0.4938358701211662,14.2,boil,30.0,flavor,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Centennial Pellets,Centennial Pellets,0.4938358701211662,9.2,boil,30.0,flavor,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Columbus Pellets,Columbus Pellets,0.4938358701211662,14.2,boil,15.0,flavor,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Centennial Pellets,Centennial Pellets,0.4938358701211662,9.2,boil,15.0,flavor,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Columbus Pellets,Columbus Pellets,0.4938358701211662,14.2,boil,0.0,other,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Centennial Pellets,Centennial Pellets,0.4938358701211662,9.2,boil,0.0,other,11.0,0.04489417001101511,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Cascade Whole,Cascade Whole,0.9876717402423324,6.0,dry hop,,dry_hop,11.0,0.08978834002203022,
1058,Hop Woo IPA+,IMPERIAL / DOUBLE IPA,IPA,2010.0,Centennial Whole,Centennial Whole,0.9876717402423324,9.0,dry hop,,dry_hop,11.0,0.08978834002203022,
1059,Eisbock,BOCK,LAGER,,Perle,Perle,2.0,,boil,60.0,bittering,10.0,0.2,
1059,Eisbock,BOCK,LAGER,,Hallertauer,Hallertauer,2.0,,boil,10.0,flavor,10.0,0.2,
1060,Framboise,FRUITED SOUR,SOUR,,Old whole hops,Old whole,3.5,,boil,90.0,bittering,5.5,0.6363636363636364,
1061,Marzen,AMBER LAGER,LAGER,,Horizon,Horizon,0.25,12.0,boil,60.0,bittering,6.0,0.041666666666666664,
1061,Marzen,AMBER LAGER,LAGER,,Hersbrucker,Hersbrucker,1.0,4.0,boil,30.0,flavor,6.0,0.16666666666666666,
1061,Marzen,AMBER LAGER,LAGER,,Hallertauer,Hallertauer,1.0,4.0,boil,15.0,flavor,6.0,0.16666666666666666,
1062,Biere de Garde,BELGIAN ALE,BELGIAN,,Northern Brewer pellet hops,Northern Brewer pellet,1.0,,boil,60.0,bittering,6.0,0.16666666666666666,
1062,Biere de Garde,BELGIAN ALE,BELGIAN,,Tettnang pellet hops,Tettnang pellet,0.25,,boil,20.0,flavor,6.0,0.041666666666666664,
1062,Biere de Garde,BELGIAN ALE,BELGIAN,,Hallertau pellet hops,Hallertau pellet,0.25,,boil,20.0,flavor,6.0,0.041666666666666664,
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,Hallertau pellet hops,Hallertau pellet,1.3,4.0,boil,70.0,bittering,3.0,0.43333333333333335,
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,pellet hops,pellet,0.35,4.0,boil,15.0,flavor,3.0,0.11666666666666665,
1063,Classic American Pilsner,AMERICAN PILSNER,LAGER,,pellet hops,pellet,0.35,4.0,boil,2.0,flavor,3.0,0.11666666666666665,
1064,Grey Skies Porter,BALTIC PORTER,PORTER,,Columbus/Tomahawk/Zeus,Columbus/Tomahawk/Zeus,0.75,16.0,boil,60.0,bittering,5.5,0.13636363636363635,
1064,Grey Skies Porter,BALTIC PORTER,PORTER,,Willamette,Willamette,0.5,4.0,boil,15.0,flavor,5.5,0.09090909090909091,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Eroica hops,Eroica,5.5,10.6,boil,60.0,bittering,5.0,1.1,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Chinook hops,Chinook,1.0,11.3,boil,60.0,bittering,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Kent Goldings hops,Kent Goldings,1.0,4.7,boil,45.0,bittering,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Cascade hops,Cascade,1.0,4.9,boil,45.0,bittering,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Fuggles hops,Fuggles,1.0,4.5,boil,45.0,bittering,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Chinook hops,Chinook,1.0,10.8,boil,45.0,bittering,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Kent Goldings hops,Kent Goldings,1.0,4.8,boil,30.0,flavor,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Cascade hops,Cascade,0.75,4.9,boil,30.0,flavor,5.0,0.15,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Kent Goldings hops,Kent Goldings,1.0,4.7,boil,10.0,flavor,5.0,0.2,
1065,Rose’s Russian Imperial Stout,IMPERIAL STOUT,STOUT,1992.0,Fuggles hops,Fuggles,1.0,3.4,boil,10.0,flavor,5.0,0.2,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Cascade,Cascade,1.5,5.5,boil,100.0,bittering,10.0,0.15,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Hallertau,Hallertau,1.5,5.2,boil,100.0,bittering,10.0,0.15,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Hallertau,Hallertau,1.5,5.2,boil,15.0,flavor,10.0,0.15,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Hallertau Hersbrucker hop pellets,Hallertau Hersbrucker,1.5,2.6,boil,15.0,flavor,10.0,0.15,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Hallertau,Hallertau,1.5,5.2,boil,3.0,flavor,10.0,0.15,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Hallertau Hersbrucker hop pellets,Hallertau Hersbrucker,1.5,2.6,boil,3.0,flavor,10.0,0.15,
1066,Buffalo Pass Brown Ale,AMERICAN BROWN ALE,BROWN_ALE,1995.0,Hallertau Hersbrucker hop pellets,Hallertau Hersbrucker,3.0,2.6,dry hop,,dry_hop,10.0,0.3,
1067,461 Dortmunder Export,HELLES,OTHER,2010.0,Mt. Hood,Mt. Hood,1.75,5.2,boil,60.0,bittering,11.0,0.1590909090909091,
1067,461 Dortmunder Export,HELLES,OTHER,2010.0,Spalt pellet hops,Spalt pellet,0.5,5.14,boil,20.0,flavor,11.0,0.045454545454545456,
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,Sterling pellet hops,Sterling pellet,0.6,6.0,boil,60.0,bittering,3.5,0.17142857142857143,
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,Sterling pellet hops,Sterling pellet,0.7,6.0,boil,30.0,flavor,3.5,0.19999999999999998,
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,Sterling pellet hops,Sterling pellet,0.3,6.0,boil,10.0,flavor,3.5,0.08571428571428572,
1068,BoPils,CZECH / BOHO PILS,LAGER,2010.0,Sterling pellet hops,Sterling pellet,0.75,6.0,boil,0.0,other,3.5,0.21428571428571427,
1069,Maerzen,AMBER LAGER,LAGER,2010.0,Centennial,Centennial,0.5,11.3,FWH,0.0,fwh,5.5,0.09090909090909091,
1069,Maerzen,AMBER LAGER,LAGER,2010.0,Hallertau,Hallertau,0.5,3.9,15 min,15.0,other,5.5,0.09090909090909091,
1069,Maerzen,AMBER LAGER,LAGER,2010.0,Hallertau,Hallertau,0.5,3.9,5 min,5.0,other,5.5,0.09090909090909091,
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,Hallertau hops,Hallertau,0.66,3.0,boil,45.0,bittering,5.0,0.132,
1070,Tara’s Slam Dunkel,DARK LAGER,LAGER,2010.0,Hallertau hops,Hallertau,0.33,3.0,boil,15.0,flavor,5.0,0.066,
1071,Isebock,BOCK,LAGER,2010.0,Premiant pellet,Premiant pellet,1.5,,boil,60.0,bittering,10.0,0.15,
1071,Isebock,BOCK,LAGER,2010.0,Spalt pellet,Spalt pellet,1.0,,boil,30.0,flavor,10.0,0.1,
1072,Helios Kölsch,HYBRID BEER,OTHER,2010.0,Hallertau Hersbrucker,Hallertau Hersbrucker,2.0,3.0,boil,60.0,bittering,5.5,0.36363636363636365,
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,Northern Brewer,Northern Brewer,1.16,6.0,boil,60.0,bittering,5.9,0.1966101694915254,
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,Northern Brewer,Northern Brewer,1.41,6.0,boil,15.0,flavor,5.9,0.2389830508474576,
1073,NJ Steam 143,AMBER LAGER,LAGER,2010.0,Northern Brewer,Northern Brewer,1.31,6.0,boil,1.0,flavor,5.9,0.22203389830508474,
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,Styrian Goldings pellet hops,Styrian Goldings pellet,1.0,5.2,FWH,0.0,fwh,5.25,0.19047619047619047,
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,Willamette whole hops,Willamette whole,1.25,6.4,boil,60.0,bittering,5.25,0.23809523809523808,
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,Willamette whole hops,Willamette whole,1.0,6.4,boil,5.0,flavor,5.25,0.19047619047619047,
1074,Guvnah,ENGLISH PALE ALE,IPA,2010.0,Styrian Goldings whole hops,Styrian Goldings whole,1.0,5.2,boil,0.0,other,5.25,0.19047619047619047,
1075,Scotch Bingerson’s Rehydration Fluid,AMBER ALE,AMBER_ALE,2010.0,Magnum,Magnum,0.5,14.0,boil,60.0,bittering,5.0,0.1,
1075,Scotch Bingerson’s Rehydration Fluid,AMBER ALE,AMBER_ALE,2010.0,Fuggles,Fuggles,0.25,4.2,boil,10.0,flavor,5.0,0.05,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Centennial hops,Centennial,1.0,8.0,boil,30.0,flavor,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Simcoe hops,Simcoe,1.0,12.0,boil,30.0,flavor,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Centennial hops,Centennial,1.0,8.0,boil,10.0,flavor,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Simcoe hops,Simcoe,1.0,12.0,boil,10.0,flavor,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Centennial hops,Centennial,1.0,8.0,flameout,0.0,aroma,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Simcoe hops,Simcoe,1.0,12.0,flameout,0.0,aroma,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Centennial hops,Centennial,1.0,8.0,dry hop,,dry_hop,6.25,0.16,
1076,Opening Day Pale Ale,AMERICAN PALE ALE,IPA,2010.0,Simcoe hops,Simcoe,1.0,12.0,dry hop,,dry_hop,6.25,0.16,
1077,Thomas Toes Mild,Brown Ale,BROWN_ALE,2010.0,East Kent Goldings,East Kent Goldings,0.5,5.0,boil,60.0,bittering,5.0,0.1,
1077,Thomas Toes Mild,Brown Ale,BROWN_ALE,2010.0,East Kent Goldings,East Kent Goldings,0.25,5.0,boil,15.0,flavor,5.0,0.05,
1077,Thomas Toes Mild,Brown Ale,BROWN_ALE,2010.0,Irish moss,Irish moss,1.0,,boil,15.0,flavor,5.0,0.2,
1083,O’bama-lot,AMERICAN LAGER,LAGER,2009.0,Hallertau pellet hops,Hallertau pellet,1.2345896753029155,4.2,boil,60.0,bittering,6.0,0.20576494588381924,
1084,Steve’s Classic American Pilsner,PILSNER,LAGER,2009.0,Hallertau pellet hops,Hallertau pellet,1.25,4.2,boil,60.0,bittering,5.0,0.25,
1084,Steve’s Classic American Pilsner,PILSNER,LAGER,2009.0,Hallertauer pellet hops,Hallertauer pellet,1.0,4.2,boil,1.0,flavor,5.0,0.2,
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,Hallertau pellet hops,Hallertau pellet,2.0,3.3,boil,60.0,bittering,6.0,0.3333333333333333,
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,Hallertau pellet hops,Hallertau pellet,1.0,3.0,boil,30.0,flavor,6.0,0.16666666666666666,
1085,Oktoberfest Hallertau,OKTOBERFEST,OTHER,2009.0,Hallertau pellet hops,Hallertau pellet,1.0,3.0,boil,15.0,flavor,6.0,0.16666666666666666,
1086,Brian’s Eisbock,BOCK,LAGER,2009.0,Magnum pellet hops,Magnum pellet,0.5,13.1,boil,60.0,bittering,6.0,0.08333333333333333,
